id,object,group,description,variable_type,custom_type,address,offsets,bit_start,bit_length,string_length,unicode,path,dropdown
24404,Person,Manager Data,Performance Analyst,Byte,,ptrHumanStaff,mano.Mest+0xC+0x2 -> mano.Mscc,,,,,Person > > Manager Data > > Extra Staff > > Youth Team > > Performance Analyst,
24022,Person,Manager Data,All Players Interested,Binary,,ptrHumanStaff,mano.Pfl1,0,1,,,Person > > Manager Data > > Unlockables > > All Players Interested,0:False | 1:True
24024,Person,Manager Data,Become Unsackable,Binary,,ptrHumanStaff,mano.Pfl1,1,1,,,Person > > Manager Data > > Unlockables > > Become Unsackable,0:False | 1:True
24023,Person,Manager Data,Unlimited Scouting,Binary,,ptrHumanStaff,mano.Pfl1,2,1,,,Person > > Manager Data > > Unlockables > > Unlimited Scouting,0:False | 1:True
24026,Person,Manager Data,Attribute Masking,Binary,,ptrHumanStaff,mano.Pfl1,4,1,,,Person > > Manager Data > > Unlockables > > Attribute Masking,0:False | 1:True
24027,Person,Manager Data,Squad Registration Anytime,Binary,,ptrHumanStaff,mano.Pfl2,0,1,,,Person > > Manager Data > > Unlockables > > Squad Registration Anytime,0:False | 1:True
24028,Person,Manager Data,Squad Numbers Anytime,Binary,,ptrHumanStaff,mano.Pfl2,1,1,,,Person > > Manager Data > > Unlockables > > Squad Numbers Anytime,0:False | 1:True
24040,Person,Manager Data,Show All Players In Search (Requires save and reload),Byte,,ptrHumanStaff,mano.Mrfl -> 0x0 -> mano.Mrfi,,,,,Person > > Manager Data > > Unlockables > > Show All Players In Search (Requires save and reload),0:False | 1:True
24041,Person,Manager Data,Show All Staff In Search (Requires save and reload),Byte,,ptrHumanStaff,mano.Mrfl -> 0x8 -> mano.Mrfi,,,,,Person > > Manager Data > > Unlockables > > Show All Staff In Search (Requires save and reload),0:False | 1:True
17206,Stadium,Details,Row ID,4 Bytes,,ptrStadium,objo.Rwid,,,,,Stadium > > Details > > Row ID,*:
17207,Stadium,Details,Unique ID,4 Bytes,,ptrStadium,objo.Duni,,,,,Stadium > > Details > > Unique ID,*:
17430,Stadium,Details,Random ID,4 Bytes,,ptrStadium,objo.Rdui,,,,,Stadium > > Details > > Random ID,*:
17208,Stadium,Details,Name,String,,ptrStadium,4 -> stao.Snam,,,64,0,Stadium > > Details > > Name,:
17209,Stadium,Details,City,String,,ptrStadium,4 -> ctyo.Cnam -> stao.Scti,,,32,0,Stadium > > Details > > City,:
17210,Stadium,Details,Owner,String,,ptrStadium,4 -> cluo.Cnam -> stao.Sowi,,,32,0,Stadium > > Details > > Owner,:
17211,Stadium,Details,Owner Type,Byte,,ptrStadium,stao.Soty,,,,,Stadium > > Details > > Owner Type,0:Not Set | 1:Club | 2:Council | 3:Private | 4:Chairman | 5:Fans
17212,Stadium,Details,Is Training Ground,Binary,,ptrStadium,stao.Stf1,2,1,,,Stadium > > Details > > Is Training Ground,0:No | 1:Yes
17214,Stadium,Details,Hex,4 Bytes,,ptrStadium,stao.Sscl,,,,,Stadium > > Details > > Seat Colour > > Hex,
17216,Stadium,Details,Red,Byte,,ptrStadium,stao.Sscl+2,,,,,Stadium > > Details > > Seat Colour > > Red,
17217,Stadium,Details,Green,Byte,,ptrStadium,stao.Sscl+1,,,,,Stadium > > Details > > Seat Colour > > Green,
17218,Stadium,Details,Blue,Byte,,ptrStadium,stao.Sscl,,,,,Stadium > > Details > > Seat Colour > > Blue,
17219,Stadium,Details,Opacity,Byte,,ptrStadium,stao.Sscl+3,,,,,Stadium > > Details > > Seat Colour > > Opacity,
17317,Stadium,Details,Capacity,4 Bytes,,ptrStadium,stao.Scpy,,,,,Stadium > > Details > > Capacity,
17318,Stadium,Details,Seating Capacity,4 Bytes,,ptrStadium,stao.Scpy+0x4,,,,,Stadium > > Details > > Seating Capacity,
17319,Stadium,Details,Capacity for All-Seater Competitions,4 Bytes,,ptrStadium,stao.Scpy+0xC,,,,,Stadium > > Details > > Capacity for All-Seater Competitions,
17320,Stadium,Details,Expansion Capacity,4 Bytes,,ptrStadium,stao.Scpy+0x10,,,,,Stadium > > Details > > Expansion Capacity,
17321,Stadium,Details,Used Capacity,4 Bytes,,ptrStadium,stao.Scpy+0x8,,,,,Stadium > > Details > > Used Capacity,
17322,Stadium,Details,Pitch Type,Byte,,ptrStadium,stao.Spty,,,,,Stadium > > Details > > Pitch Type,1:Grass | 2:Synthetic (New Type - Soft) | 3:Synthetic (New Type - Hard) | 4:Gravel/Clay/Sand | 5:Gravel | 6:Clay | 7:Sand | 8:Grass/Synthetic Mix
17323,Stadium,Details,Pitch Condition,Byte,,ptrStadium,stao.Sptc,,,,,Stadium > > Details > > Pitch Condition,
17324,Stadium,Details,Pitch Deterioration Rate,Byte,,ptrStadium,stao.Sdtr,,,,,Stadium > > Details > > Pitch Deterioration Rate,1:Slow | 2:Medium | 3:Fast
17325,Stadium,Details,Pitch Recovery Rate,Byte,,ptrStadium,stao.Sprr,,,,,Stadium > > Details > > Pitch Recovery Rate,
17326,Stadium,Details,Pitch Length,2 Bytes,,ptrStadium,stao.Spdm,,,,,Stadium > > Details > > Pitch Length,
17327,Stadium,Details,Pitch Width,2 Bytes,,ptrStadium,stao.Spdm+0x2,,,,,Stadium > > Details > > Pitch Width,
17328,Stadium,Details,Pitch Length for Int. Matches,2 Bytes,,ptrStadium,stao.Spdm+0x4,,,,,Stadium > > Details > > Pitch Length for Int. Matches,
17329,Stadium,Details,Pitch Width for Int. Matches,2 Bytes,,ptrStadium,stao.Spdm+0x6,,,,,Stadium > > Details > > Pitch Width for Int. Matches,
17330,Stadium,Details,Minimum Pitch Length,2 Bytes,,ptrStadium,stao.Spdm+0x8,,,,,Stadium > > Details > > Minimum Pitch Length,
17331,Stadium,Details,Minimum Pitch Width,2 Bytes,,ptrStadium,stao.Spdm+0xA,,,,,Stadium > > Details > > Minimum Pitch Width,
17332,Stadium,Details,Maximum Pitch Length,2 Bytes,,ptrStadium,stao.Spdm+0xC,,,,,Stadium > > Details > > Maximum Pitch Length,
17333,Stadium,Details,Maximum Pitch Width,2 Bytes,,ptrStadium,stao.Spdm+0xE,,,,,Stadium > > Details > > Maximum Pitch Width,
17827,Stadium,Details,Date Pitch Last Relaid,Custom,FM Date,ptrStadium,stao.Splr,,,,,Stadium > > Details > > Date Pitch Last Relaid,*:
17828,Stadium,Details,Pitch Relay Required Date,Custom,FM Date,ptrStadium,stao.Sprl,,,,,Stadium > > Details > > Pitch Relay Required Date,*:
17829,Stadium,Details,Built Date,Custom,FM Date,ptrStadium,stao.Sbld,,,,,Stadium > > Details > > Built Date,*:
17830,Stadium,Details,Re-Built Date,Custom,FM Date,ptrStadium,stao.Srbd,,,,,Stadium > > Details > > Re-Built Date,*:
18020,Stadium,Details,Current Owneship Date,Custom,FM Date,ptrStadium,stao.Doco,,,,,Stadium > > Details > > Current Owneship Date,*:
17350,Stadium,Details,Latitude,Float,,ptrStadium,stao.Slat,,,,,Stadium > > Details > > Latitude,
17351,Stadium,Details,Longitude,Float,,ptrStadium,stao.Slon,,,,,Stadium > > Details > > Longitude,
17352,Stadium,Details,State,Byte,,ptrStadium,stao.Sste,,,,,Stadium > > Details > > State,16:Very Poor | 11:Poor | 6:Average | 2:Good | 1:Very Good
17353,Stadium,Details,Decay,Byte,,ptrStadium,stao.Sdcy,,,,,Stadium > > Details > > Decay,
17354,Stadium,Details,Environment,Byte,,ptrStadium,stao.Senv,,,,,Stadium > > Details > > Environment,0:Not Set | 1:Basic | 2:Standard | 3:High End | 4:State Of The Art
17355,Stadium,Details,Used By National Team,Byte,,ptrStadium,stao.Sunt,,,,,Stadium > > Details > > Used By National Team,0:No Matches | 1:All Matches | 2:Major Matches | 3:Medium Matches | 4:Minor Matches | 5:Major Matches and Some Medium Matches | 6:Minor Matches and Some Medium Matches
17356,Stadium,Details,Used By National U21 Team,Byte,,ptrStadium,stao.Su21,,,,,Stadium > > Details > > Used By National U21 Team,0:No Matches | 4:Minor Matches | 3:Medium Matches | 2:Major Matches | 1:All Matches
17357,Stadium,Details,Used By National U19 Team,Byte,,ptrStadium,stao.Su19,,,,,Stadium > > Details > > Used By National U19 Team,0:No Matches | 4:Minor Matches | 3:Medium Matches | 2:Major Matches | 1:All Matches
17358,Stadium,Details,Not Used In Continental Final,Binary,,ptrStadium,stao.Stf2,7,1,,,Stadium > > Details > > Not Used In Continental Final,0:No | 1:Yes
17359,Stadium,Details,Extinct,Binary,,ptrStadium,stao.Stf1,0,1,,,Stadium > > Details > > Extinct,0:No | 1:Yes
17360,Stadium,Details,Roof,Binary,,ptrStadium,stao.Stf2,0,1,,,Stadium > > Details > > Roof,0:No | 1:Yes
17361,Stadium,Details,Retractable Roof,Binary,,ptrStadium,stao.Stf2,6,1,,,Stadium > > Details > > Retractable Roof,0:No | 1:Yes
17362,Stadium,Details,Has Undersoil Heating,Binary,,ptrStadium,stao.Stf2,1,1,,,Stadium > > Details > > Has Undersoil Heating,0:No | 1:Yes
17363,Stadium,Details,Has Digital Ad Hoarding,Binary,,ptrStadium,stao.Stf1,6,1,,,Stadium > > Details > > Has Digital Ad Hoarding,0:No | 1:Yes
17364,Stadium,Details,Has Capacity Changes,Binary,,ptrStadium,stao.Stf1,5,1,,,Stadium > > Details > > Has Capacity Changes,0:No | 1:Yes
17365,Stadium,Details,Nearby Stadium,String,,ptrStadium,4 -> stao.Snam -> stao.Snbs,,,64,0,Stadium > > Details > > Nearby Stadium,:
17223,Stadium,Appereance,Capacity,4 Bytes,,ptrStadium,stao.Shts -> stao.Ssds,,,,,Stadium > > Appereance > > Top Stand > > Capacity,
17224,Stadium,Appereance,Condition,Byte,,ptrStadium,stao.Shts+0x6 -> stao.Ssds,,,,,Stadium > > Appereance > > Top Stand > > Condition,
17225,Stadium,Appereance,Age,Byte,,ptrStadium,stao.Shts+0x4 -> stao.Ssds,,,,,Stadium > > Appereance > > Top Stand > > Age,
17226,Stadium,Appereance,In Use,Binary,,ptrStadium,stao.Shts+0x7 -> stao.Ssds,0,1,,,Stadium > > Appereance > > Top Stand > > In Use,0:No | 1:Yes
17227,Stadium,Appereance,Seated,Binary,,ptrStadium,stao.Shts+0x7 -> stao.Ssds,1,1,,,Stadium > > Appereance > > Top Stand > > Seated,0:No | 1:Yes
17228,Stadium,Appereance,Has Tunnel,Binary,,ptrStadium,stao.Shts+0x7 -> stao.Ssds,3,1,,,Stadium > > Appereance > > Top Stand > > Has Tunnel,0:No | 1:Yes
17229,Stadium,Appereance,Has Roof,Binary,,ptrStadium,stao.Shts+0x7 -> stao.Ssds,4,1,,,Stadium > > Appereance > > Top Stand > > Has Roof,0:No | 1:Yes
17230,Stadium,Appereance,Has Roof Support,Binary,,ptrStadium,stao.Shts+0x7 -> stao.Ssds,5,1,,,Stadium > > Appereance > > Top Stand > > Has Roof Support,0:No | 1:Yes
17231,Stadium,Appereance,Temporarily Closed,Binary,,ptrStadium,stao.Shts+0x7 -> stao.Ssds,6,1,,,Stadium > > Appereance > > Top Stand > > Temporarily Closed,0:No | 1:Yes
17232,Stadium,Appereance,Under Construction,Binary,,ptrStadium,stao.Shts+0x7 -> stao.Ssds,7,1,,,Stadium > > Appereance > > Top Stand > > Under Construction,0:No | 1:Yes
17235,Stadium,Appereance,Capacity,4 Bytes,,ptrStadium,stao.Shbs -> stao.Ssds,,,,,Stadium > > Appereance > > Bottom Stand > > Capacity,
17236,Stadium,Appereance,Condition,Byte,,ptrStadium,stao.Shbs+0x6 -> stao.Ssds,,,,,Stadium > > Appereance > > Bottom Stand > > Condition,
17237,Stadium,Appereance,Age,Byte,,ptrStadium,stao.Shbs+0x4 -> stao.Ssds,,,,,Stadium > > Appereance > > Bottom Stand > > Age,
17238,Stadium,Appereance,In Use,Binary,,ptrStadium,stao.Shbs+0x7 -> stao.Ssds,0,1,,,Stadium > > Appereance > > Bottom Stand > > In Use,0:No | 1:Yes
17239,Stadium,Appereance,Seated,Binary,,ptrStadium,stao.Shbs+0x7 -> stao.Ssds,1,1,,,Stadium > > Appereance > > Bottom Stand > > Seated,0:No | 1:Yes
17240,Stadium,Appereance,Has Tunnel,Binary,,ptrStadium,stao.Shbs+0x7 -> stao.Ssds,3,1,,,Stadium > > Appereance > > Bottom Stand > > Has Tunnel,0:No | 1:Yes
17241,Stadium,Appereance,Has Roof,Binary,,ptrStadium,stao.Shbs+0x7 -> stao.Ssds,4,1,,,Stadium > > Appereance > > Bottom Stand > > Has Roof,0:No | 1:Yes
17242,Stadium,Appereance,Has Roof Support,Binary,,ptrStadium,stao.Shbs+0x7 -> stao.Ssds,5,1,,,Stadium > > Appereance > > Bottom Stand > > Has Roof Support,0:No | 1:Yes
17243,Stadium,Appereance,Temporarily Closed,Binary,,ptrStadium,stao.Shbs+0x7 -> stao.Ssds,6,1,,,Stadium > > Appereance > > Bottom Stand > > Temporarily Closed,0:No | 1:Yes
17244,Stadium,Appereance,Under Construction,Binary,,ptrStadium,stao.Shbs+0x7 -> stao.Ssds,7,1,,,Stadium > > Appereance > > Bottom Stand > > Under Construction,0:No | 1:Yes
17247,Stadium,Appereance,Capacity,4 Bytes,,ptrStadium,stao.Shrs -> stao.Ssds,,,,,Stadium > > Appereance > > Right Stand > > Capacity,
17248,Stadium,Appereance,Condition,Byte,,ptrStadium,stao.Shrs+0x6 -> stao.Ssds,,,,,Stadium > > Appereance > > Right Stand > > Condition,
17249,Stadium,Appereance,Age,Byte,,ptrStadium,stao.Shrs+0x4 -> stao.Ssds,,,,,Stadium > > Appereance > > Right Stand > > Age,
17250,Stadium,Appereance,In Use,Binary,,ptrStadium,stao.Shrs+0x7 -> stao.Ssds,0,1,,,Stadium > > Appereance > > Right Stand > > In Use,0:No | 1:Yes
17251,Stadium,Appereance,Seated,Binary,,ptrStadium,stao.Shrs+0x7 -> stao.Ssds,1,1,,,Stadium > > Appereance > > Right Stand > > Seated,0:No | 1:Yes
17252,Stadium,Appereance,Has Tunnel,Binary,,ptrStadium,stao.Shrs+0x7 -> stao.Ssds,3,1,,,Stadium > > Appereance > > Right Stand > > Has Tunnel,0:No | 1:Yes
17253,Stadium,Appereance,Has Roof,Binary,,ptrStadium,stao.Shrs+0x7 -> stao.Ssds,4,1,,,Stadium > > Appereance > > Right Stand > > Has Roof,0:No | 1:Yes
17254,Stadium,Appereance,Has Roof Support,Binary,,ptrStadium,stao.Shrs+0x7 -> stao.Ssds,5,1,,,Stadium > > Appereance > > Right Stand > > Has Roof Support,0:No | 1:Yes
17255,Stadium,Appereance,Temporarily Closed,Binary,,ptrStadium,stao.Shrs+0x7 -> stao.Ssds,6,1,,,Stadium > > Appereance > > Right Stand > > Temporarily Closed,0:No | 1:Yes
17256,Stadium,Appereance,Under Construction,Binary,,ptrStadium,stao.Shrs+0x7 -> stao.Ssds,7,1,,,Stadium > > Appereance > > Right Stand > > Under Construction,0:No | 1:Yes
17259,Stadium,Appereance,Capacity,4 Bytes,,ptrStadium,stao.Shls -> stao.Ssds,,,,,Stadium > > Appereance > > Left Stand > > Capacity,
17260,Stadium,Appereance,Condition,Byte,,ptrStadium,stao.Shls+0x6 -> stao.Ssds,,,,,Stadium > > Appereance > > Left Stand > > Condition,
17261,Stadium,Appereance,Age,Byte,,ptrStadium,stao.Shls+0x4 -> stao.Ssds,,,,,Stadium > > Appereance > > Left Stand > > Age,
17262,Stadium,Appereance,In Use,Binary,,ptrStadium,stao.Shls+0x7 -> stao.Ssds,0,1,,,Stadium > > Appereance > > Left Stand > > In Use,0:No | 1:Yes
17263,Stadium,Appereance,Seated,Binary,,ptrStadium,stao.Shls+0x7 -> stao.Ssds,1,1,,,Stadium > > Appereance > > Left Stand > > Seated,0:No | 1:Yes
17264,Stadium,Appereance,Has Tunnel,Binary,,ptrStadium,stao.Shls+0x7 -> stao.Ssds,3,1,,,Stadium > > Appereance > > Left Stand > > Has Tunnel,0:No | 1:Yes
17265,Stadium,Appereance,Has Roof,Binary,,ptrStadium,stao.Shls+0x7 -> stao.Ssds,4,1,,,Stadium > > Appereance > > Left Stand > > Has Roof,0:No | 1:Yes
17266,Stadium,Appereance,Has Roof Support,Binary,,ptrStadium,stao.Shls+0x7 -> stao.Ssds,5,1,,,Stadium > > Appereance > > Left Stand > > Has Roof Support,0:No | 1:Yes
17267,Stadium,Appereance,Temporarily Closed,Binary,,ptrStadium,stao.Shls+0x7 -> stao.Ssds,6,1,,,Stadium > > Appereance > > Left Stand > > Temporarily Closed,0:No | 1:Yes
17268,Stadium,Appereance,Under Construction,Binary,,ptrStadium,stao.Shls+0x7 -> stao.Ssds,7,1,,,Stadium > > Appereance > > Left Stand > > Under Construction,0:No | 1:Yes
17271,Stadium,Appereance,Capacity,4 Bytes,,ptrStadium,stao.Shtr -> stao.Ssds,,,,,Stadium > > Appereance > > Top Right Stand > > Capacity,
17272,Stadium,Appereance,Condition,Byte,,ptrStadium,stao.Shtr+0x6 -> stao.Ssds,,,,,Stadium > > Appereance > > Top Right Stand > > Condition,
17273,Stadium,Appereance,Age,Byte,,ptrStadium,stao.Shtr+0x4 -> stao.Ssds,,,,,Stadium > > Appereance > > Top Right Stand > > Age,
17274,Stadium,Appereance,In Use,Binary,,ptrStadium,stao.Shtr+0x7 -> stao.Ssds,0,1,,,Stadium > > Appereance > > Top Right Stand > > In Use,0:No | 1:Yes
17275,Stadium,Appereance,Seated,Binary,,ptrStadium,stao.Shtr+0x7 -> stao.Ssds,1,1,,,Stadium > > Appereance > > Top Right Stand > > Seated,0:No | 1:Yes
17276,Stadium,Appereance,Has Tunnel,Binary,,ptrStadium,stao.Shtr+0x7 -> stao.Ssds,3,1,,,Stadium > > Appereance > > Top Right Stand > > Has Tunnel,0:No | 1:Yes
17277,Stadium,Appereance,Has Roof,Binary,,ptrStadium,stao.Shtr+0x7 -> stao.Ssds,4,1,,,Stadium > > Appereance > > Top Right Stand > > Has Roof,0:No | 1:Yes
17278,Stadium,Appereance,Has Roof Support,Binary,,ptrStadium,stao.Shtr+0x7 -> stao.Ssds,5,1,,,Stadium > > Appereance > > Top Right Stand > > Has Roof Support,0:No | 1:Yes
17279,Stadium,Appereance,Temporarily Closed,Binary,,ptrStadium,stao.Shtr+0x7 -> stao.Ssds,6,1,,,Stadium > > Appereance > > Top Right Stand > > Temporarily Closed,0:No | 1:Yes
17280,Stadium,Appereance,Under Construction,Binary,,ptrStadium,stao.Shtr+0x7 -> stao.Ssds,7,1,,,Stadium > > Appereance > > Top Right Stand > > Under Construction,0:No | 1:Yes
17283,Stadium,Appereance,Capacity,4 Bytes,,ptrStadium,stao.Shbr -> stao.Ssds,,,,,Stadium > > Appereance > > Bottom Right Stand > > Capacity,
17284,Stadium,Appereance,Condition,Byte,,ptrStadium,stao.Shbr+0x6 -> stao.Ssds,,,,,Stadium > > Appereance > > Bottom Right Stand > > Condition,
17285,Stadium,Appereance,Age,Byte,,ptrStadium,stao.Shbr+0x4 -> stao.Ssds,,,,,Stadium > > Appereance > > Bottom Right Stand > > Age,
17286,Stadium,Appereance,In Use,Binary,,ptrStadium,stao.Shbr+0x7 -> stao.Ssds,0,1,,,Stadium > > Appereance > > Bottom Right Stand > > In Use,0:No | 1:Yes
17287,Stadium,Appereance,Seated,Binary,,ptrStadium,stao.Shbr+0x7 -> stao.Ssds,1,1,,,Stadium > > Appereance > > Bottom Right Stand > > Seated,0:No | 1:Yes
17288,Stadium,Appereance,Has Tunnel,Binary,,ptrStadium,stao.Shbr+0x7 -> stao.Ssds,3,1,,,Stadium > > Appereance > > Bottom Right Stand > > Has Tunnel,0:No | 1:Yes
17289,Stadium,Appereance,Has Roof,Binary,,ptrStadium,stao.Shbr+0x7 -> stao.Ssds,4,1,,,Stadium > > Appereance > > Bottom Right Stand > > Has Roof,0:No | 1:Yes
17290,Stadium,Appereance,Has Roof Support,Binary,,ptrStadium,stao.Shbr+0x7 -> stao.Ssds,5,1,,,Stadium > > Appereance > > Bottom Right Stand > > Has Roof Support,0:No | 1:Yes
17291,Stadium,Appereance,Temporarily Closed,Binary,,ptrStadium,stao.Shbr+0x7 -> stao.Ssds,6,1,,,Stadium > > Appereance > > Bottom Right Stand > > Temporarily Closed,0:No | 1:Yes
17292,Stadium,Appereance,Under Construction,Binary,,ptrStadium,stao.Shbr+0x7 -> stao.Ssds,7,1,,,Stadium > > Appereance > > Bottom Right Stand > > Under Construction,0:No | 1:Yes
17295,Stadium,Appereance,Capacity,4 Bytes,,ptrStadium,stao.Shtl -> stao.Ssds,,,,,Stadium > > Appereance > > Top Left Stand > > Capacity,
17296,Stadium,Appereance,Condition,Byte,,ptrStadium,stao.Shtl+0x6 -> stao.Ssds,,,,,Stadium > > Appereance > > Top Left Stand > > Condition,
17297,Stadium,Appereance,Age,Byte,,ptrStadium,stao.Shtl+0x4 -> stao.Ssds,,,,,Stadium > > Appereance > > Top Left Stand > > Age,
17298,Stadium,Appereance,In Use,Binary,,ptrStadium,stao.Shtl+0x7 -> stao.Ssds,0,1,,,Stadium > > Appereance > > Top Left Stand > > In Use,0:No | 1:Yes
17299,Stadium,Appereance,Seated,Binary,,ptrStadium,stao.Shtl+0x7 -> stao.Ssds,1,1,,,Stadium > > Appereance > > Top Left Stand > > Seated,0:No | 1:Yes
17300,Stadium,Appereance,Has Tunnel,Binary,,ptrStadium,stao.Shtl+0x7 -> stao.Ssds,3,1,,,Stadium > > Appereance > > Top Left Stand > > Has Tunnel,0:No | 1:Yes
17301,Stadium,Appereance,Has Roof,Binary,,ptrStadium,stao.Shtl+0x7 -> stao.Ssds,4,1,,,Stadium > > Appereance > > Top Left Stand > > Has Roof,0:No | 1:Yes
17302,Stadium,Appereance,Has Roof Support,Binary,,ptrStadium,stao.Shtl+0x7 -> stao.Ssds,5,1,,,Stadium > > Appereance > > Top Left Stand > > Has Roof Support,0:No | 1:Yes
17303,Stadium,Appereance,Temporarily Closed,Binary,,ptrStadium,stao.Shtl+0x7 -> stao.Ssds,6,1,,,Stadium > > Appereance > > Top Left Stand > > Temporarily Closed,0:No | 1:Yes
17304,Stadium,Appereance,Under Construction,Binary,,ptrStadium,stao.Shtl+0x7 -> stao.Ssds,7,1,,,Stadium > > Appereance > > Top Left Stand > > Under Construction,0:No | 1:Yes
17307,Stadium,Appereance,Capacity,4 Bytes,,ptrStadium,stao.Shbl -> stao.Ssds,,,,,Stadium > > Appereance > > Bottom Left Stand > > Capacity,
17308,Stadium,Appereance,Condition,Byte,,ptrStadium,stao.Shbl+0x6 -> stao.Ssds,,,,,Stadium > > Appereance > > Bottom Left Stand > > Condition,
17309,Stadium,Appereance,Age,Byte,,ptrStadium,stao.Shbl+0x4 -> stao.Ssds,,,,,Stadium > > Appereance > > Bottom Left Stand > > Age,
17310,Stadium,Appereance,In Use,Binary,,ptrStadium,stao.Shbl+0x7 -> stao.Ssds,0,1,,,Stadium > > Appereance > > Bottom Left Stand > > In Use,0:No | 1:Yes
17311,Stadium,Appereance,Seated,Binary,,ptrStadium,stao.Shbl+0x7 -> stao.Ssds,1,1,,,Stadium > > Appereance > > Bottom Left Stand > > Seated,0:No | 1:Yes
17312,Stadium,Appereance,Has Tunnel,Binary,,ptrStadium,stao.Shbl+0x7 -> stao.Ssds,3,1,,,Stadium > > Appereance > > Bottom Left Stand > > Has Tunnel,0:No | 1:Yes
17313,Stadium,Appereance,Has Roof,Binary,,ptrStadium,stao.Shbl+0x7 -> stao.Ssds,4,1,,,Stadium > > Appereance > > Bottom Left Stand > > Has Roof,0:No | 1:Yes
17314,Stadium,Appereance,Has Roof Support,Binary,,ptrStadium,stao.Shbl+0x7 -> stao.Ssds,5,1,,,Stadium > > Appereance > > Bottom Left Stand > > Has Roof Support,0:No | 1:Yes
17315,Stadium,Appereance,Temporarily Closed,Binary,,ptrStadium,stao.Shbl+0x7 -> stao.Ssds,6,1,,,Stadium > > Appereance > > Bottom Left Stand > > Temporarily Closed,0:No | 1:Yes
17316,Stadium,Appereance,Under Construction,Binary,,ptrStadium,stao.Shbl+0x7 -> stao.Ssds,7,1,,,Stadium > > Appereance > > Bottom Left Stand > > Under Construction,0:No | 1:Yes
23933,Presets (Global),Golden Generation,Generate Wonderkids,Byte,,hdeffxoa+0x2,,,,,,Presets (Global) > > Golden Generation > 2. Setup > Generate Wonderkids,0:False | 1:True
23981,Presets (Global),Golden Generation,Modify the Number of Youth Intakes,Byte,,hdeffxoa+0x3,,,,,,Presets (Global) > > Golden Generation > 2. Setup > Modify the Number of Youth Intakes,0:False | 1:True
23983,Presets (Global),Golden Generation,Number of Youth Intakes (Max. 100),Byte,,hdeffxoa+0x4,,,,,,Presets (Global) > > Golden Generation > 2. Setup > Modify the Number of Youth Intakes > Number of Youth Intakes (Max. 100),
23921,Presets (Global),Golden Generation,Min PA,Byte,,hdeffxoa,,,,,,Presets (Global) > > Golden Generation > 2. Setup > Custom PA Range > > Min PA,
23922,Presets (Global),Golden Generation,Max PA,Byte,,hdeffxoa+0x1,,,,,,Presets (Global) > > Golden Generation > 2. Setup > Custom PA Range > > Max PA,
24116,Presets (Global),Golden Generation,Max Address To Scan,8 Bytes,,hdeffxoa+0x5,,,,,,Presets (Global) > > Golden Generation > 2. Setup > Item Address Setting > > Max Address To Scan,
18898,Presets (Global),Ignore Player Retirement,Start Age (default: 32),Byte,,ignoreRet,,,,,,Presets (Global) > > Ignore Player Retirement > 1. Setup > Start Age (default: 32),
18899,Presets (Global),Ignore Player Retirement,Start PA (default: 170),Byte,,ignoreRet+1,,,,,,Presets (Global) > > Ignore Player Retirement > 1. Setup > Start PA (default: 170),
20738,Presets (Global),Ignore Player Retirement,Club UID,4 Bytes,,ignoreRet+2,,,,,,Presets (Global) > > Ignore Player Retirement > 1. Setup > Club UID,
20054,Table Settings,Allocated Pointers,ptrAward,8 Bytes,,ptrAward,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrAward,
20055,Table Settings,Allocated Pointers,ptrCity,8 Bytes,,ptrCity,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrCity,
11144,Table Settings,Allocated Pointers,ptrClub,8 Bytes,,ptrClub,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrClub,
11147,Table Settings,Allocated Pointers,ptrComp,8 Bytes,,ptrComp,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrComp,
20056,Table Settings,Allocated Pointers,ptrContinent,8 Bytes,,ptrContinent,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrContinent,
20057,Table Settings,Allocated Pointers,ptrFullContract,8 Bytes,,ptrFullContract,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrFullContract,
20058,Table Settings,Allocated Pointers,ptrHumanStaff,8 Bytes,,ptrHumanStaff,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrHumanStaff,
11585,Table Settings,Allocated Pointers,ptrLeagueStage,8 Bytes,,ptrLeagueStage,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrLeagueStage,
20059,Table Settings,Allocated Pointers,ptrLoanContract,8 Bytes,,ptrLoanContract,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrLoanContract,
11145,Table Settings,Allocated Pointers,ptrNation,8 Bytes,,ptrNation,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrNation,
20060,Table Settings,Allocated Pointers,ptrNationContract,8 Bytes,,ptrNationContract,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrNationContract,
20053,Table Settings,Allocated Pointers,ptrPerson,8 Bytes,,ptrPerson,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrPerson,
11141,Table Settings,Allocated Pointers,ptrPlayer,8 Bytes,,ptrPlayer,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrPlayer,
